,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
30909,11550210,45118,NIFTY2241317350CE,NIFTY,0,4/13/2022,17350,0.05,50,CE,NFO-OPT,NFO
30910,11550466,45119,NIFTY2241317350PE,NIFTY,0,4/13/2022,17350,0.05,50,PE,NFO-OPT,NFO
30911,11550722,45120,NIFTY2241317400CE,NIFTY,0,4/13/2022,17400,0.05,50,CE,NFO-OPT,NFO
30912,11550978,45121,NIFTY2241317400PE,NIFTY,0,4/13/2022,17400,0.05,50,PE,NFO-OPT,NFO
30913,11551234,45122,NIFTY2241317450CE,NIFTY,0,4/13/2022,17450,0.05,50,CE,NFO-OPT,NFO
30914,11551490,45123,NIFTY2241317450PE,NIFTY,0,4/13/2022,17450,0.05,50,PE,NFO-OPT,NFO
30915,11551746,45124,NIFTY2241317500CE,NIFTY,0,4/13/2022,17500,0.05,50,CE,NFO-OPT,NFO
30916,11552002,45125,NIFTY2241317500PE,NIFTY,0,4/13/2022,17500,0.05,50,PE,NFO-OPT,NFO
30917,11552258,45126,NIFTY2241317550CE,NIFTY,0,4/13/2022,17550,0.05,50,CE,NFO-OPT,NFO
30918,11552514,45127,NIFTY2241317550PE,NIFTY,0,4/13/2022,17550,0.05,50,PE,NFO-OPT,NFO
30919,11552770,45128,NIFTY2241317600CE,NIFTY,0,4/13/2022,17600,0.05,50,CE,NFO-OPT,NFO
30920,11553026,45129,NIFTY2241317600PE,NIFTY,0,4/13/2022,17600,0.05,50,PE,NFO-OPT,NFO
30921,11553282,45130,NIFTY2241317650CE,NIFTY,0,4/13/2022,17650,0.05,50,CE,NFO-OPT,NFO
30922,11553538,45131,NIFTY2241317650PE,NIFTY,0,4/13/2022,17650,0.05,50,PE,NFO-OPT,NFO
30923,11553794,45132,NIFTY2241317700CE,NIFTY,0,4/13/2022,17700,0.05,50,CE,NFO-OPT,NFO
30924,11554050,45133,NIFTY2241317700PE,NIFTY,0,4/13/2022,17700,0.05,50,PE,NFO-OPT,NFO
30925,11554306,45134,NIFTY2241317750CE,NIFTY,0,4/13/2022,17750,0.05,50,CE,NFO-OPT,NFO
30926,11554562,45135,NIFTY2241317750PE,NIFTY,0,4/13/2022,17750,0.05,50,PE,NFO-OPT,NFO
30927,11554818,45136,NIFTY2241317800CE,NIFTY,0,4/13/2022,17800,0.05,50,CE,NFO-OPT,NFO
30928,11555586,45139,NIFTY2241317800PE,NIFTY,0,4/13/2022,17800,0.05,50,PE,NFO-OPT,NFO
30929,11555842,45140,NIFTY2241317850CE,NIFTY,0,4/13/2022,17850,0.05,50,CE,NFO-OPT,NFO
30930,11556098,45141,NIFTY2241317850PE,NIFTY,0,4/13/2022,17850,0.05,50,PE,NFO-OPT,NFO
30931,11556354,45142,NIFTY2241317900CE,NIFTY,0,4/13/2022,17900,0.05,50,CE,NFO-OPT,NFO
30932,11556610,45143,NIFTY2241317900PE,NIFTY,0,4/13/2022,17900,0.05,50,PE,NFO-OPT,NFO
30933,11556866,45144,NIFTY2241317950CE,NIFTY,0,4/13/2022,17950,0.05,50,CE,NFO-OPT,NFO
30934,11557122,45145,NIFTY2241317950PE,NIFTY,0,4/13/2022,17950,0.05,50,PE,NFO-OPT,NFO
30935,11557378,45146,NIFTY2241318000CE,NIFTY,0,4/13/2022,18000,0.05,50,CE,NFO-OPT,NFO
30936,11557634,45147,NIFTY2241318000PE,NIFTY,0,4/13/2022,18000,0.05,50,PE,NFO-OPT,NFO
30937,11557890,45148,NIFTY2241318050CE,NIFTY,0,4/13/2022,18050,0.05,50,CE,NFO-OPT,NFO
30938,11558146,45149,NIFTY2241318050PE,NIFTY,0,4/13/2022,18050,0.05,50,PE,NFO-OPT,NFO
30939,11558402,45150,NIFTY2241318100CE,NIFTY,0,4/13/2022,18100,0.05,50,CE,NFO-OPT,NFO
30940,11558658,45151,NIFTY2241318100PE,NIFTY,0,4/13/2022,18100,0.05,50,PE,NFO-OPT,NFO
30941,11558914,45152,NIFTY2241318150CE,NIFTY,0,4/13/2022,18150,0.05,50,CE,NFO-OPT,NFO
30942,11559170,45153,NIFTY2241318150PE,NIFTY,0,4/13/2022,18150,0.05,50,PE,NFO-OPT,NFO
30943,11559426,45154,NIFTY2241318200CE,NIFTY,0,4/13/2022,18200,0.05,50,CE,NFO-OPT,NFO
30944,11559682,45155,NIFTY2241318200PE,NIFTY,0,4/13/2022,18200,0.05,50,PE,NFO-OPT,NFO
30945,11560194,45157,NIFTY2241318250CE,NIFTY,0,4/13/2022,18250,0.05,50,CE,NFO-OPT,NFO
30946,11560450,45158,NIFTY2241318250PE,NIFTY,0,4/13/2022,18250,0.05,50,PE,NFO-OPT,NFO
30947,11560706,45159,NIFTY2241318300CE,NIFTY,0,4/13/2022,18300,0.05,50,CE,NFO-OPT,NFO
30948,11560962,45160,NIFTY2241318300PE,NIFTY,0,4/13/2022,18300,0.05,50,PE,NFO-OPT,NFO
30949,11561218,45161,NIFTY2241318350CE,NIFTY,0,4/13/2022,18350,0.05,50,CE,NFO-OPT,NFO
30950,11561474,45162,NIFTY2241318350PE,NIFTY,0,4/13/2022,18350,0.05,50,PE,NFO-OPT,NFO
30951,11561986,45164,NIFTY2241318400CE,NIFTY,0,4/13/2022,18400,0.05,50,CE,NFO-OPT,NFO
30952,11562498,45166,NIFTY2241318400PE,NIFTY,0,4/13/2022,18400,0.05,50,PE,NFO-OPT,NFO
30953,11562754,45167,NIFTY2241318450CE,NIFTY,0,4/13/2022,18450,0.05,50,CE,NFO-OPT,NFO
30954,11563010,45168,NIFTY2241318450PE,NIFTY,0,4/13/2022,18450,0.05,50,PE,NFO-OPT,NFO
30955,11563266,45169,NIFTY2241318500CE,NIFTY,0,4/13/2022,18500,0.05,50,CE,NFO-OPT,NFO
30956,11563522,45170,NIFTY2241318500PE,NIFTY,0,4/13/2022,18500,0.05,50,PE,NFO-OPT,NFO
30957,11564290,45173,NIFTY2241318550CE,NIFTY,0,4/13/2022,18550,0.05,50,CE,NFO-OPT,NFO
30958,11564546,45174,NIFTY2241318550PE,NIFTY,0,4/13/2022,18550,0.05,50,PE,NFO-OPT,NFO
30959,11564802,45175,NIFTY2241318600CE,NIFTY,0,4/13/2022,18600,0.05,50,CE,NFO-OPT,NFO
30960,11565314,45177,NIFTY2241318600PE,NIFTY,0,4/13/2022,18600,0.05,50,PE,NFO-OPT,NFO
30961,11565570,45178,NIFTY2241318650CE,NIFTY,0,4/13/2022,18650,0.05,50,CE,NFO-OPT,NFO
30962,11567618,45186,NIFTY2241318650PE,NIFTY,0,4/13/2022,18650,0.05,50,PE,NFO-OPT,NFO
30963,11567874,45187,NIFTY2241318700CE,NIFTY,0,4/13/2022,18700,0.05,50,CE,NFO-OPT,NFO
30964,11568130,45188,NIFTY2241318700PE,NIFTY,0,4/13/2022,18700,0.05,50,PE,NFO-OPT,NFO
30965,11568386,45189,NIFTY2241318750CE,NIFTY,0,4/13/2022,18750,0.05,50,CE,NFO-OPT,NFO
30966,11568642,45190,NIFTY2241318750PE,NIFTY,0,4/13/2022,18750,0.05,50,PE,NFO-OPT,NFO
30967,11568898,45191,NIFTY2241318800CE,NIFTY,0,4/13/2022,18800,0.05,50,CE,NFO-OPT,NFO
30968,11569410,45193,NIFTY2241318800PE,NIFTY,0,4/13/2022,18800,0.05,50,PE,NFO-OPT,NFO
30969,11569666,45194,NIFTY2241318850CE,NIFTY,0,4/13/2022,18850,0.05,50,CE,NFO-OPT,NFO
30970,11570434,45197,NIFTY2241318850PE,NIFTY,0,4/13/2022,18850,0.05,50,PE,NFO-OPT,NFO
30971,11570690,45198,NIFTY2241318900CE,NIFTY,0,4/13/2022,18900,0.05,50,CE,NFO-OPT,NFO
30972,11570946,45199,NIFTY2241318900PE,NIFTY,0,4/13/2022,18900,0.05,50,PE,NFO-OPT,NFO
30973,11571202,45200,NIFTY2241318950CE,NIFTY,0,4/13/2022,18950,0.05,50,CE,NFO-OPT,NFO
30974,11571458,45201,NIFTY2241318950PE,NIFTY,0,4/13/2022,18950,0.05,50,PE,NFO-OPT,NFO
30975,11571714,45202,NIFTY2241319000CE,NIFTY,0,4/13/2022,19000,0.05,50,CE,NFO-OPT,NFO
30976,11571970,45203,NIFTY2241319000PE,NIFTY,0,4/13/2022,19000,0.05,50,PE,NFO-OPT,NFO
30977,11572226,45204,NIFTY2241319050CE,NIFTY,0,4/13/2022,19050,0.05,50,CE,NFO-OPT,NFO
30978,11572482,45205,NIFTY2241319050PE,NIFTY,0,4/13/2022,19050,0.05,50,PE,NFO-OPT,NFO
30979,11572738,45206,NIFTY2241319100CE,NIFTY,0,4/13/2022,19100,0.05,50,CE,NFO-OPT,NFO
30980,11572994,45207,NIFTY2241319100PE,NIFTY,0,4/13/2022,19100,0.05,50,PE,NFO-OPT,NFO
30981,13034242,50915,NIFTY22JUN10000PE,NIFTY,0,6/30/2022,10000,0.05,50,PE,NFO-OPT,NFO
30982,13036546,50924,NIFTY22JUN10500CE,NIFTY,0,6/30/2022,10500,0.05,50,CE,NFO-OPT,NFO
30983,13036802,50925,NIFTY22JUN10500PE,NIFTY,0,6/30/2022,10500,0.05,50,PE,NFO-OPT,NFO
30984,13037826,50929,NIFTY22JUN10700PE,NIFTY,0,6/30/2022,10700,0.05,50,PE,NFO-OPT,NFO
30985,13038338,50931,NIFTY22JUN10800PE,NIFTY,0,6/30/2022,10800,0.05,50,PE,NFO-OPT,NFO
30986,13038850,50933,NIFTY22JUN10900PE,NIFTY,0,6/30/2022,10900,0.05,50,PE,NFO-OPT,NFO
30987,13039618,50936,NIFTY22JUN11000PE,NIFTY,0,6/30/2022,11000,0.05,50,PE,NFO-OPT,NFO
30988,13040642,50940,NIFTY22JUN11100PE,NIFTY,0,6/30/2022,11100,0.05,50,PE,NFO-OPT,NFO
30989,13044482,50955,NIFTY22JUN11200PE,NIFTY,0,6/30/2022,11200,0.05,50,PE,NFO-OPT,NFO
30990,13045506,50959,NIFTY22JUN11300PE,NIFTY,0,6/30/2022,11300,0.05,50,PE,NFO-OPT,NFO
30991,13046530,50963,NIFTY22JUN11400PE,NIFTY,0,6/30/2022,11400,0.05,50,PE,NFO-OPT,NFO
30992,13047042,50965,NIFTY22JUN11500PE,NIFTY,0,6/30/2022,11500,0.05,50,PE,NFO-OPT,NFO
30993,13047554,50967,NIFTY22JUN11600PE,NIFTY,0,6/30/2022,11600,0.05,50,PE,NFO-OPT,NFO
30994,13048066,50969,NIFTY22JUN11700PE,NIFTY,0,6/30/2022,11700,0.05,50,PE,NFO-OPT,NFO
30995,13048322,50970,NIFTY22JUN11800CE,NIFTY,0,6/30/2022,11800,0.05,50,CE,NFO-OPT,NFO
30996,13048578,50971,NIFTY22JUN11800PE,NIFTY,0,6/30/2022,11800,0.05,50,PE,NFO-OPT,NFO
30997,13049090,50973,NIFTY22JUN11900PE,NIFTY,0,6/30/2022,11900,0.05,50,PE,NFO-OPT,NFO
30998,14998530,58588,NIFTY22JUN12000CE,NIFTY,0,6/30/2022,12000,0.05,50,CE,NFO-OPT,NFO
30999,9299970,36328,NIFTY22JUN12000PE,NIFTY,0,6/30/2022,12000,0.05,50,PE,NFO-OPT,NFO
31000,10271234,40122,NIFTY22JUN12100PE,NIFTY,0,6/30/2022,12100,0.05,50,PE,NFO-OPT,NFO
31001,10493186,40989,NIFTY22JUN12200PE,NIFTY,0,6/30/2022,12200,0.05,50,PE,NFO-OPT,NFO
31002,11140866,43519,NIFTY22JUN12300PE,NIFTY,0,6/30/2022,12300,0.05,50,PE,NFO-OPT,NFO
31003,9395970,36703,NIFTY22JUN12500PE,NIFTY,0,6/30/2022,12500,0.05,50,PE,NFO-OPT,NFO
31004,9496322,37095,NIFTY22JUN12600PE,NIFTY,0,6/30/2022,12600,0.05,50,PE,NFO-OPT,NFO
31005,11276546,44049,NIFTY22JUN12700PE,NIFTY,0,6/30/2022,12700,0.05,50,PE,NFO-OPT,NFO
31006,9532674,37237,NIFTY22JUN12800PE,NIFTY,0,6/30/2022,12800,0.05,50,PE,NFO-OPT,NFO
31007,9661442,37740,NIFTY22JUN13000CE,NIFTY,0,6/30/2022,13000,0.05,50,CE,NFO-OPT,NFO
31008,10087426,39404,NIFTY22JUN13000PE,NIFTY,0,6/30/2022,13000,0.05,50,PE,NFO-OPT,NFO
31009,12085762,47210,NIFTY22JUN13400PE,NIFTY,0,6/30/2022,13400,0.05,50,PE,NFO-OPT,NFO
31010,11102722,43370,NIFTY22JUN14000CE,NIFTY,0,6/30/2022,14000,0.05,50,CE,NFO-OPT,NFO
31011,11102978,43371,NIFTY22JUN14000PE,NIFTY,0,6/30/2022,14000,0.05,50,PE,NFO-OPT,NFO
31012,11108610,43393,NIFTY22JUN14500CE,NIFTY,0,6/30/2022,14500,0.05,50,CE,NFO-OPT,NFO
31013,11111426,43404,NIFTY22JUN14500PE,NIFTY,0,6/30/2022,14500,0.05,50,PE,NFO-OPT,NFO
31014,10257922,40070,NIFTY22JUN15000CE,NIFTY,0,6/30/2022,15000,0.05,50,CE,NFO-OPT,NFO
31015,10258178,40071,NIFTY22JUN15000PE,NIFTY,0,6/30/2022,15000,0.05,50,PE,NFO-OPT,NFO
31016,11675394,45607,NIFTY22JUN15500CE,NIFTY,0,6/30/2022,15500,0.05,50,CE,NFO-OPT,NFO
31017,11675650,45608,NIFTY22JUN15500PE,NIFTY,0,6/30/2022,15500,0.05,50,PE,NFO-OPT,NFO
31018,10147074,39637,NIFTY22JUN16000CE,NIFTY,0,6/30/2022,16000,0.05,50,CE,NFO-OPT,NFO
31019,10148866,39644,NIFTY22JUN16000PE,NIFTY,0,6/30/2022,16000,0.05,50,PE,NFO-OPT,NFO
31020,9054466,35369,NIFTY22JUN16500CE,NIFTY,0,6/30/2022,16500,0.05,50,CE,NFO-OPT,NFO
31021,9054722,35370,NIFTY22JUN16500PE,NIFTY,0,6/30/2022,16500,0.05,50,PE,NFO-OPT,NFO
31022,11734018,45836,NIFTY22JUN17000CE,NIFTY,0,6/30/2022,17000,0.05,50,CE,NFO-OPT,NFO
31023,11734274,45837,NIFTY22JUN17000PE,NIFTY,0,6/30/2022,17000,0.05,50,PE,NFO-OPT,NFO
31024,10766594,42057,NIFTY22JUN17500CE,NIFTY,0,6/30/2022,17500,0.05,50,CE,NFO-OPT,NFO
31025,10766850,42058,NIFTY22JUN17500PE,NIFTY,0,6/30/2022,17500,0.05,50,PE,NFO-OPT,NFO
31026,14107394,55107,NIFTY22JUN18000CE,NIFTY,0,6/30/2022,18000,0.05,50,CE,NFO-OPT,NFO
31027,14107650,55108,NIFTY22JUN18000PE,NIFTY,0,6/30/2022,18000,0.05,50,PE,NFO-OPT,NFO
31028,10495746,40999,NIFTY22JUN18500PE,NIFTY,0,6/30/2022,18500,0.05,50,PE,NFO-OPT,NFO
31029,10227714,39952,NIFTY22JUN19000CE,NIFTY,0,6/30/2022,19000,0.05,50,CE,NFO-OPT,NFO
31030,10227970,39953,NIFTY22JUN19000PE,NIFTY,0,6/30/2022,19000,0.05,50,PE,NFO-OPT,NFO
31031,9660930,37738,NIFTY22JUN20000CE,NIFTY,0,6/30/2022,20000,0.05,50,CE,NFO-OPT,NFO
31032,9661698,37741,NIFTY22JUN20000PE,NIFTY,0,6/30/2022,20000,0.05,50,PE,NFO-OPT,NFO
31033,17214466,67244,NIFTY22JUN20500CE,NIFTY,0,6/30/2022,20500,0.05,50,CE,NFO-OPT,NFO
31034,13162498,51416,NIFTY22JUN21000CE,NIFTY,0,6/30/2022,21000,0.05,50,CE,NFO-OPT,NFO
31035,13166850,51433,NIFTY22JUN21000PE,NIFTY,0,6/30/2022,21000,0.05,50,PE,NFO-OPT,NFO
31036,14998786,58589,NIFTY22JUN22000CE,NIFTY,0,6/30/2022,22000,0.05,50,CE,NFO-OPT,NFO
31037,14999042,58590,NIFTY22JUN22000PE,NIFTY,0,6/30/2022,22000,0.05,50,PE,NFO-OPT,NFO
31038,9646594,37682,NIFTY22JUN23000CE,NIFTY,0,6/30/2022,23000,0.05,50,CE,NFO-OPT,NFO
31039,9648642,37690,NIFTY22JUN23000PE,NIFTY,0,6/30/2022,23000,0.05,50,PE,NFO-OPT,NFO
31040,13025538,50881,NIFTY22JUN8300PE,NIFTY,0,6/30/2022,8300,0.05,50,PE,NFO-OPT,NFO
31041,14999298,58591,NIFTY22SEP12000CE,NIFTY,0,9/29/2022,12000,0.05,50,CE,NFO-OPT,NFO
31042,14999554,58592,NIFTY22SEP12000PE,NIFTY,0,9/29/2022,12000,0.05,50,PE,NFO-OPT,NFO
31043,14999810,58593,NIFTY22SEP13000CE,NIFTY,0,9/29/2022,13000,0.05,50,CE,NFO-OPT,NFO
31044,15000066,58594,NIFTY22SEP13000PE,NIFTY,0,9/29/2022,13000,0.05,50,PE,NFO-OPT,NFO
31045,14041858,54851,NIFTY22SEP14000CE,NIFTY,0,9/29/2022,14000,0.05,50,CE,NFO-OPT,NFO
31046,14042114,54852,NIFTY22SEP14000PE,NIFTY,0,9/29/2022,14000,0.05,50,PE,NFO-OPT,NFO
31047,9281538,36256,NIFTY22SEP14500CE,NIFTY,0,9/29/2022,14500,0.05,50,CE,NFO-OPT,NFO
31048,18640898,72816,NIFTY22SEP15000CE,NIFTY,0,9/29/2022,15000,0.05,50,CE,NFO-OPT,NFO
31049,18641154,72817,NIFTY22SEP15000PE,NIFTY,0,9/29/2022,15000,0.05,50,PE,NFO-OPT,NFO
31050,18641922,72820,NIFTY22SEP16000CE,NIFTY,0,9/29/2022,16000,0.05,50,CE,NFO-OPT,NFO
31051,18646274,72837,NIFTY22SEP16000PE,NIFTY,0,9/29/2022,16000,0.05,50,PE,NFO-OPT,NFO
31052,18647042,72840,NIFTY22SEP17000CE,NIFTY,0,9/29/2022,17000,0.05,50,CE,NFO-OPT,NFO
31053,18647298,72841,NIFTY22SEP17000PE,NIFTY,0,9/29/2022,17000,0.05,50,PE,NFO-OPT,NFO
31054,18648066,72844,NIFTY22SEP18000CE,NIFTY,0,9/29/2022,18000,0.05,50,CE,NFO-OPT,NFO
31055,18648322,72845,NIFTY22SEP18000PE,NIFTY,0,9/29/2022,18000,0.05,50,PE,NFO-OPT,NFO
31056,18649090,72848,NIFTY22SEP19000CE,NIFTY,0,9/29/2022,19000,0.05,50,CE,NFO-OPT,NFO
31057,18649346,72849,NIFTY22SEP19000PE,NIFTY,0,9/29/2022,19000,0.05,50,PE,NFO-OPT,NFO
31058,18650114,72852,NIFTY22SEP20000CE,NIFTY,0,9/29/2022,20000,0.05,50,CE,NFO-OPT,NFO
31059,18650370,72853,NIFTY22SEP20000PE,NIFTY,0,9/29/2022,20000,0.05,50,PE,NFO-OPT,NFO
31060,13167106,51434,NIFTY22SEP21000CE,NIFTY,0,9/29/2022,21000,0.05,50,CE,NFO-OPT,NFO
31061,13167362,51435,NIFTY22SEP21000PE,NIFTY,0,9/29/2022,21000,0.05,50,PE,NFO-OPT,NFO
31062,15000322,58595,NIFTY22SEP22000CE,NIFTY,0,9/29/2022,22000,0.05,50,CE,NFO-OPT,NFO
31063,15000578,58596,NIFTY22SEP22000PE,NIFTY,0,9/29/2022,22000,0.05,50,PE,NFO-OPT,NFO
31064,9648898,37691,NIFTY22SEP23000CE,NIFTY,0,9/29/2022,23000,0.05,50,CE,NFO-OPT,NFO
31065,9649410,37693,NIFTY22SEP23000PE,NIFTY,0,9/29/2022,23000,0.05,50,PE,NFO-OPT,NFO
31066,12670978,49496,NIFTY22DEC10000PE,NIFTY,0,12/29/2022,10000,0.05,50,PE,NFO-OPT,NFO
31067,12677634,49522,NIFTY22DEC10500PE,NIFTY,0,12/29/2022,10500,0.05,50,PE,NFO-OPT,NFO
31068,12683522,49545,NIFTY22DEC10900PE,NIFTY,0,12/29/2022,10900,0.05,50,PE,NFO-OPT,NFO
31069,12683778,49546,NIFTY22DEC11000CE,NIFTY,0,12/29/2022,11000,0.05,50,CE,NFO-OPT,NFO
31070,12684034,49547,NIFTY22DEC11000PE,NIFTY,0,12/29/2022,11000,0.05,50,PE,NFO-OPT,NFO
31071,12707842,49640,NIFTY22DEC11100PE,NIFTY,0,12/29/2022,11100,0.05,50,PE,NFO-OPT,NFO
31072,12711682,49655,NIFTY22DEC11200PE,NIFTY,0,12/29/2022,11200,0.05,50,PE,NFO-OPT,NFO
31073,12728322,49720,NIFTY22DEC11300PE,NIFTY,0,12/29/2022,11300,0.05,50,PE,NFO-OPT,NFO
31074,12737538,49756,NIFTY22DEC11400PE,NIFTY,0,12/29/2022,11400,0.05,50,PE,NFO-OPT,NFO
31075,12737794,49757,NIFTY22DEC11500CE,NIFTY,0,12/29/2022,11500,0.05,50,CE,NFO-OPT,NFO
31076,12738050,49758,NIFTY22DEC11500PE,NIFTY,0,12/29/2022,11500,0.05,50,PE,NFO-OPT,NFO
31077,12751362,49810,NIFTY22DEC11600PE,NIFTY,0,12/29/2022,11600,0.05,50,PE,NFO-OPT,NFO
31078,12757506,49834,NIFTY22DEC11700PE,NIFTY,0,12/29/2022,11700,0.05,50,PE,NFO-OPT,NFO
31079,12759810,49843,NIFTY22DEC11800PE,NIFTY,0,12/29/2022,11800,0.05,50,PE,NFO-OPT,NFO
31080,12764162,49860,NIFTY22DEC11900PE,NIFTY,0,12/29/2022,11900,0.05,50,PE,NFO-OPT,NFO
31081,15000834,58597,NIFTY22DEC12000CE,NIFTY,0,12/29/2022,12000,0.05,50,CE,NFO-OPT,NFO
31082,12765698,49866,NIFTY22DEC12000PE,NIFTY,0,12/29/2022,12000,0.05,50,PE,NFO-OPT,NFO
31083,12768770,49878,NIFTY22DEC12100PE,NIFTY,0,12/29/2022,12100,0.05,50,PE,NFO-OPT,NFO
31084,12785154,49942,NIFTY22DEC12200PE,NIFTY,0,12/29/2022,12200,0.05,50,PE,NFO-OPT,NFO
31085,12787714,49952,NIFTY22DEC12300PE,NIFTY,0,12/29/2022,12300,0.05,50,PE,NFO-OPT,NFO
31086,12789762,49960,NIFTY22DEC12500PE,NIFTY,0,12/29/2022,12500,0.05,50,PE,NFO-OPT,NFO
31087,12790274,49962,NIFTY22DEC12600PE,NIFTY,0,12/29/2022,12600,0.05,50,PE,NFO-OPT,NFO
31088,12790786,49964,NIFTY22DEC12700PE,NIFTY,0,12/29/2022,12700,0.05,50,PE,NFO-OPT,NFO
31089,12791810,49968,NIFTY22DEC12800PE,NIFTY,0,12/29/2022,12800,0.05,50,PE,NFO-OPT,NFO
31090,12793858,49976,NIFTY22DEC12900PE,NIFTY,0,12/29/2022,12900,0.05,50,PE,NFO-OPT,NFO
31091,9664002,37750,NIFTY22DEC13000CE,NIFTY,0,12/29/2022,13000,0.05,50,CE,NFO-OPT,NFO
31092,10087938,39406,NIFTY22DEC13000PE,NIFTY,0,12/29/2022,13000,0.05,50,PE,NFO-OPT,NFO
31093,10932994,42707,NIFTY22DEC13100PE,NIFTY,0,12/29/2022,13100,0.05,50,PE,NFO-OPT,NFO
31094,10054914,39277,NIFTY22DEC13500CE,NIFTY,0,12/29/2022,13500,0.05,50,CE,NFO-OPT,NFO
31095,12522498,48916,NIFTY22DEC13500PE,NIFTY,0,12/29/2022,13500,0.05,50,PE,NFO-OPT,NFO
31096,11103234,43372,NIFTY22DEC14000CE,NIFTY,0,12/29/2022,14000,0.05,50,CE,NFO-OPT,NFO
31097,11103490,43373,NIFTY22DEC14000PE,NIFTY,0,12/29/2022,14000,0.05,50,PE,NFO-OPT,NFO
31098,10669058,41676,NIFTY22DEC14100CE,NIFTY,0,12/29/2022,14100,0.05,50,CE,NFO-OPT,NFO
31099,10672642,41690,NIFTY22DEC14100PE,NIFTY,0,12/29/2022,14100,0.05,50,PE,NFO-OPT,NFO
31100,11111682,43405,NIFTY22DEC14500CE,NIFTY,0,12/29/2022,14500,0.05,50,CE,NFO-OPT,NFO
31101,11112962,43410,NIFTY22DEC14500PE,NIFTY,0,12/29/2022,14500,0.05,50,PE,NFO-OPT,NFO
31102,10258434,40072,NIFTY22DEC15000CE,NIFTY,0,12/29/2022,15000,0.05,50,CE,NFO-OPT,NFO
31103,10258690,40073,NIFTY22DEC15000PE,NIFTY,0,12/29/2022,15000,0.05,50,PE,NFO-OPT,NFO
31104,11675906,45609,NIFTY22DEC15500CE,NIFTY,0,12/29/2022,15500,0.05,50,CE,NFO-OPT,NFO
31105,11676162,45610,NIFTY22DEC15500PE,NIFTY,0,12/29/2022,15500,0.05,50,PE,NFO-OPT,NFO
31106,10149122,39645,NIFTY22DEC16000CE,NIFTY,0,12/29/2022,16000,0.05,50,CE,NFO-OPT,NFO
31107,10149378,39646,NIFTY22DEC16000PE,NIFTY,0,12/29/2022,16000,0.05,50,PE,NFO-OPT,NFO
31108,9110530,35588,NIFTY22DEC16500CE,NIFTY,0,12/29/2022,16500,0.05,50,CE,NFO-OPT,NFO
31109,9110786,35589,NIFTY22DEC16500PE,NIFTY,0,12/29/2022,16500,0.05,50,PE,NFO-OPT,NFO
31110,11735042,45840,NIFTY22DEC17000CE,NIFTY,0,12/29/2022,17000,0.05,50,CE,NFO-OPT,NFO
31111,11735298,45841,NIFTY22DEC17000PE,NIFTY,0,12/29/2022,17000,0.05,50,PE,NFO-OPT,NFO
31112,10768130,42063,NIFTY22DEC17500CE,NIFTY,0,12/29/2022,17500,0.05,50,CE,NFO-OPT,NFO
31113,10768642,42065,NIFTY22DEC17500PE,NIFTY,0,12/29/2022,17500,0.05,50,PE,NFO-OPT,NFO
31114,14107906,55109,NIFTY22DEC18000CE,NIFTY,0,12/29/2022,18000,0.05,50,CE,NFO-OPT,NFO
31115,14108162,55110,NIFTY22DEC18000PE,NIFTY,0,12/29/2022,18000,0.05,50,PE,NFO-OPT,NFO
31116,10496002,41000,NIFTY22DEC18500CE,NIFTY,0,12/29/2022,18500,0.05,50,CE,NFO-OPT,NFO
31117,10496770,41003,NIFTY22DEC18500PE,NIFTY,0,12/29/2022,18500,0.05,50,PE,NFO-OPT,NFO
31118,10228226,39954,NIFTY22DEC19000CE,NIFTY,0,12/29/2022,19000,0.05,50,CE,NFO-OPT,NFO
31119,10231298,39966,NIFTY22DEC19000PE,NIFTY,0,12/29/2022,19000,0.05,50,PE,NFO-OPT,NFO
31120,9385730,36663,NIFTY22DEC19500CE,NIFTY,0,12/29/2022,19500,0.05,50,CE,NFO-OPT,NFO
31121,9661954,37742,NIFTY22DEC20000CE,NIFTY,0,12/29/2022,20000,0.05,50,CE,NFO-OPT,NFO
31122,9662210,37743,NIFTY22DEC20000PE,NIFTY,0,12/29/2022,20000,0.05,50,PE,NFO-OPT,NFO
31123,17214978,67246,NIFTY22DEC20500CE,NIFTY,0,12/29/2022,20500,0.05,50,CE,NFO-OPT,NFO
31124,13167618,51436,NIFTY22DEC21000CE,NIFTY,0,12/29/2022,21000,0.05,50,CE,NFO-OPT,NFO
31125,13167874,51437,NIFTY22DEC21000PE,NIFTY,0,12/29/2022,21000,0.05,50,PE,NFO-OPT,NFO
31126,15001090,58598,NIFTY22DEC22000CE,NIFTY,0,12/29/2022,22000,0.05,50,CE,NFO-OPT,NFO
31127,15001346,58599,NIFTY22DEC22000PE,NIFTY,0,12/29/2022,22000,0.05,50,PE,NFO-OPT,NFO
31128,9650690,37698,NIFTY22DEC23000CE,NIFTY,0,12/29/2022,23000,0.05,50,CE,NFO-OPT,NFO
31129,9654018,37711,NIFTY22DEC23000PE,NIFTY,0,12/29/2022,23000,0.05,50,PE,NFO-OPT,NFO
31130,15413250,60208,NIFTY22DEC7500PE,NIFTY,0,12/29/2022,7500,0.05,50,PE,NFO-OPT,NFO
31131,12613634,49272,NIFTY22DEC8500PE,NIFTY,0,12/29/2022,8500,0.05,50,PE,NFO-OPT,NFO
